"SubjectID","AgeGroup","ToD_Condition","Imm_Delay","obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt"
"Sub068_ToD_Online","OA","Night",1,"bottleofwine1_tr.png",113,113,0.135853427,-0.057666358,2.431,169,0.023087503,-0.145768754,"Bckg29.jpg",126,71,114,3,1,1,85,126,55,131,270,126,"bottleofwine1_tr.png",1,171,171,13.315,1,1.871,2,1.802
"Sub068_ToD_Online","OA","Night",1,"bow1_tr.png",161,161,0.04804923,-0.139545096,4.364,169,0.071551006,-0.129081432,"Bckg54.jpg",172,67,97,3,1,1,105,172,311,5,258,172,"bow1_tr.png",1,151,151,3.699,1,2.037,2,1.699
"Sub068_ToD_Online","OA","Night",1,"bowlingpin1_tr.png",293,293,-0.135853427,0.057666358,4.188,169,-0.080380977,-0.12377585,"Bckg34.jpg",301,48,36,1,1,1,39,301,219,51,324,301,"bowlingpin1_tr.png",1,213,213,7.15,1,2.154,2,1.322
"Sub068_ToD_Online","OA","Night",1,"boxinggloves1_tr.png",287,287,-0.141136983,0.043149906,5.554,169,-0.142556916,0.038198011,"Bckg131.jpg",276,95,59,2,1,1,54,276,159,125,149,276,"boxinggloves1_tr.png",1,285,285,4.747,1,1.834,2,1.369
"Sub068_ToD_Online","OA","Night",1,"coffeemug1_tr.png",309,309,-0.114695693,0.092878741,3.403,169,-0.141136983,0.043149906,"Bckg20.jpg",325,70,101,3,1,1,103,325,253,113,22,325,"coffeemug1_tr.png",1,-73,287,4.351,1,2.103,2,1.216
"Sub068_ToD_Online","OA","Night",1,"cookie1_tr.png",194,194,-0.035704232,-0.143201852,3.635,169,0.084651726,-0.120895193,"Bckg1.jpg",196,109,45,2,1,1,57,196,142,307,242,196,"cookie1_tr.png",1,145,145,6.5,1,1.282,2,1.333
"Sub068_ToD_Online","OA","Night",1,"cucumber1_tr.png",436,76,0.143201852,0.035704232,3.965,169,0.106164326,0.102521697,"Bckg92.jpg",82,87,2,1,1,1,30,82,286,332,303,82,"cucumber1_tr.png",1,406,46,3.615,1,2.031,2,1.157
"Sub068_ToD_Online","OA","Night",1,"dress1_tr.png",77,77,0.143803166,0.033199577,5.315,169,0.144874214,0.028160694,"Bckg96.jpg",83,51,6,1,1,1,34,83,239,71,9,83,"dress1_tr.png",1,79,79,4.752,1,2.231,1,3.302
"Sub068_ToD_Online","OA","Night",1,"fireextinguisher1_tr.png",310,310,-0.113057267,0.094866311,4.679,169,0.116299182,0.090862879,"Bckg88.jpg",294,85,52,2,1,1,56,294,212,94,215,294,"fireextinguisher1_tr.png",1,52,52,3.697,1,1.38,2,1.455
"Sub068_ToD_Online","OA","Night",1,"granola1_tr.png",202,202,-0.055286606,-0.136839152,3.735,169,-0.015426915,-0.14677729,"Bckg49.jpg",191,103,88,3,1,1,102,191,262,206,48,191,"granola1_tr.png",1,186,186,4.555,1,2.337,1,0.718
"Sub068_ToD_Online","OA","Night",1,"grater1_tr.png",225,225,-0.104358906,-0.104358906,3.022,169,-0.117867245,-0.08881934,"Bckg118.jpg",227,108,7,1,1,1,17,227,183,311,225,227,"grater1_tr.png",1,233,233,3.466,1,1.417,2,1.273
"Sub068_ToD_Online","OA","Night",1,"hotdog1_tr.png",503,143,0.08881934,-0.117867245,5.748,169,0.129081432,0.071551006,"Bckg126.jpg",152,42,47,2,1,1,46,152,327,275,320,152,"hotdog1_tr.png",1,421,61,5.154,1,1.865,2,1.02
"Sub068_ToD_Online","OA","Night",1,"iceskates1_tr.png",184,184,-0.010295064,-0.147226268,4.641,169,0.062372446,-0.133758142,"Bckg27.jpg",186,64,42,2,1,1,60,186,280,131,293,186,"iceskates1_tr.png",1,155,155,3.162,1,1.476,2,1.584
"Sub068_ToD_Online","OA","Night",1,"jackolantern1_tr.png",51,51,0.114695693,0.092878741,3.599,169,0.122354157,-0.082528921,"Bckg21.jpg",51,93,96,3,1,1,91,51,161,66,118,51,"jackolantern1_tr.png",1,124,124,2.021,1,1.218,1,0.959
"Sub068_ToD_Online","OA","Night",1,"jellybeans1_tr.png",243,243,-0.131499893,-0.067002542,2.973,169,-0.069287327,-0.130310509,"Bckg46.jpg",235,49,89,3,1,1,106,235,347,110,157,235,"jellybeans1_tr.png",1,208,208,2.805,1,1.41,2,1.002
"Sub068_ToD_Online","OA","Night",1,"motorcycle1_tr.png",264,264,-0.14677729,-0.015426915,3.246,169,-0.137783195,0.052890013,"Bckg100.jpg",260,4,61,2,1,1,65,260,342,17,98,260,"motorcycle1_tr.png",1,-69,291,4.081,1,2.025,2,1.028
"Sub068_ToD_Online","OA","Night",1,"mouthwash1_tr.png",-5,355,-0.012862948,0.147024172,5.26,169,-0.025628002,0.14534362,"Bckg109.jpg",352,100,65,2,1,1,62,352,115,250,226,352,"mouthwash1_tr.png",1,350,350,5.006,1,1.663,2,1.625
"Sub068_ToD_Online","OA","Night",1,"nailpolish1_tr.png",306,306,-0.119399404,0.086748745,4.298,169,-0.144360677,0.030684809,"Bckg84.jpg",301,32,113,3,1,1,120,301,148,320,226,301,"nailpolish1_tr.png",1,282,282,2.063,1,1.295,1,0.959
"Sub068_ToD_Online","OA","Night",1,"partyhats1_tr.png",51,51,0.114695693,0.092878741,6.181,169,0.135853427,0.057666358,"Bckg110.jpg",52,18,43,2,1,1,42,52,175,231,196,52,"partyhats1_tr.png",1,427,67,4.933,1,3.319,1,1.369
"Sub068_ToD_Online","OA","Night",1,"penguin1_tr.png",453,93,0.147383519,-0.007724043,6.382,169,0.147226268,0.010295064,"Bckg114.jpg",71,7,22,1,1,1,22,71,333,350,66,71,"penguin1_tr.png",1,446,86,5.519,1,1.68,1,1.585
"Sub068_ToD_Online","OA","Night",1,"pickle1_tr.png",125,125,0.120895193,-0.084651726,2.623,169,-0.086748745,-0.119399404,"Bckg66.jpg",150,83,28,1,1,1,31,150,65,78,256,150,"pickle1_tr.png",1,216,216,9.982,1,1.796,2,2.216
"Sub068_ToD_Online","OA","Night",1,"pin1_tr.png",308,308,-0.116299182,0.090862879,2.419,169,-0.106164326,0.102521697,"Bckg59.jpg",300,82,95,3,1,1,88,300,260,88,40,300,"pin1_tr.png",1,-46,314,4.365,1,1.497,2,0.973
"Sub068_ToD_Online","OA","Night",1,"plant1_tr.png",219,219,-0.092878741,-0.114695693,3.188,169,-0.133758142,-0.062372446,"Bckg116.jpg",229,75,10,1,1,1,11,229,191,233,122,229,"plant1_tr.png",1,245,245,4.034,1,2.309,2,1.351
"Sub068_ToD_Online","OA","Night",1,"pokerchips1_tr.png",23,23,0.057666358,0.135853427,3.185,169,0.033199577,0.143803166,"Bckg127.jpg",11,88,57,2,1,1,64,11,51,229,63,11,"pokerchips1_tr.png",1,373,13,4.836,1,1.413,1,1.468
"Sub068_ToD_Online","OA","Night",1,"ricecooker1_tr.png",28,28,0.069287327,0.130310509,4.349,169,0.147383519,-0.007724043,"Bckg102.jpg",14,19,115,3,1,1,101,14,178,267,92,14,"ricecooker1_tr.png",1,453,93,4.566,1,2.182,2,0.909
"Sub068_ToD_Online","OA","Night",1,"rubikscube1_tr.png",104,104,0.143201852,-0.035704232,4.23,169,0.140362418,-0.045606514,"Bckg122.jpg",113,105,70,2,1,1,48,113,4,222,200,113,"rubikscube1_tr.png",1,108,108,4.917,1,2.189,1,1.132
"Sub068_ToD_Online","OA","Night",1,"scarf1_tr.png",279,279,-0.145768754,0.023087503,3.135,169,0.146149485,0.020539971,"Bckg51.jpg",276,59,35,1,1,1,25,276,231,56,236,276,"scarf1_tr.png",1,82,82,4.754,1,1.896,2,1.351
"Sub068_ToD_Online","OA","Night",1,"sink1_tr.png",177,177,0.007724043,-0.147383519,2.882,169,-0.007724043,-0.147383519,"Bckg32.jpg",178,112,91,3,1,1,112,178,267,137,336,178,"sink1_tr.png",1,183,183,2.905,1,2.294,1,1.051
"Sub068_ToD_Online","OA","Night",1,"sippycup1_tr.png",108,108,0.140362418,-0.045606514,2.831,169,0.147563302,0.002575727,"Bckg105.jpg",107,106,90,3,1,1,89,107,24,15,204,107,"sippycup1_tr.png",1,89,89,3.248,1,1.798,1,1.208
"Sub068_ToD_Online","OA","Night",1,"skippingrope1_tr.png",65,65,0.133758142,0.062372446,6.354,169,0.133758142,0.062372446,"Bckg7.jpg",60,45,79,2,1,1,43,60,87,213,277,60,"skippingrope1_tr.png",1,65,65,4.564,1,3.832,2,1.118
"Sub068_ToD_Online","OA","Night",1,"steeringwheel1_tr.png",226,226,-0.106164326,-0.102521697,4.577,169,-0.142556916,-0.038198011,"Bckg62.jpg",229,90,18,1,1,1,20,229,132,225,181,229,"steeringwheel1_tr.png",1,255,255,3.728,1,1.575,2,1.42
"Sub068_ToD_Online","OA","Night",1,"stoplights1_tr.png",224,224,-0.102521697,-0.106164326,3.016,169,0.045606514,-0.140362418,"Bckg53.jpg",219,60,24,1,1,1,29,219,214,124,240,219,"stoplights1_tr.png",1,162,162,5.388,1,2.016,2,1.446
"Sub068_ToD_Online","OA","Night",1,"streamer1_tr.png",-27,333,-0.067002542,0.131499893,5.199,169,0.05047731,0.138685268,"Bckg4.jpg",338,35,9,1,1,1,7,338,69,290,195,338,"streamer1_tr.png",1,380,20,4.841,1,1.648,1,2.666
"Sub068_ToD_Online","OA","Night",1,"sunglasses1_tr.png",387,27,0.067002542,0.131499893,3.642,169,0.129081432,0.071551006,"Bckg11.jpg",27,29,110,3,1,1,111,27,287,111,147,27,"sunglasses1_tr.png",1,61,61,2.714,1,4.985,2,0.95
"Sub068_ToD_Online","OA","Night",1,"telephonebooth1_tr.png",212,212,-0.078208548,-0.12515984,4.49,169,-0.002575727,0.147563302,"Bckg107.jpg",214,63,56,2,1,1,71,214,64,281,300,214,"telephonebooth1_tr.png",1,359,359,4.193,1,3.733,2,1.855
"Sub068_ToD_Online","OA","Night",1,"toad1_tr.png",394,34,0.082528921,0.122354157,4.204,169,0.078208548,-0.12515984,"Bckg65.jpg",25,27,86,3,1,1,116,25,278,24,220,25,"toad1_tr.png",1,148,148,3.297,1,1.53,2,0.901
"Sub068_ToD_Online","OA","Night",1,"toaster1_tr.png",353,353,-0.017986182,0.146485698,2.833,169,-0.012862948,0.147024172,"Bckg104.jpg",358,119,98,3,1,1,98,358,291,211,356,358,"toaster1_tr.png",1,355,355,5.238,1,1.543,1,2.146
"Sub068_ToD_Online","OA","Night",1,"trophy1_tr.png",76,76,0.143201852,0.035704232,3.004,169,-0.078208548,-0.12515984,"Bckg68.jpg",75,99,108,3,1,1,84,75,66,178,228,75,"trophy1_tr.png",1,212,212,2.887,1,3.716,2,0.907
"Sub068_ToD_Online","OA","Night",1,"trumpet1_tr.png",349,349,-0.028160694,0.144874214,4.299,169,0.052890013,0.137783195,"Bckg130.jpg",355,58,31,1,1,1,18,355,313,133,32,355,"trumpet1_tr.png",1,21,21,6.546,1,2.084,2,1.236
"Sub068_ToD_Online","OA","Night",1,"turtle1_tr.png",217,217,-0.08881934,-0.117867245,2.978,169,-0.069287327,-0.130310509,"Bckg44.jpg",223,61,62,2,1,1,79,223,185,158,305,223,"turtle1_tr.png",1,208,208,4.745,1,1.318,2,1.202
"Sub068_ToD_Online","OA","Night",1,"vegeplatter1_tr.png",242,242,-0.130310509,-0.069287327,6.504,169,-0.139545096,-0.04804923,"Bckg70.jpg",246,30,15,1,1,1,6,246,122,321,75,246,"vegeplatter1_tr.png",1,251,251,6.745,1,3.397,2,2.387
"Sub068_ToD_Online","OA","Night",1,"wagon1_tr.png",89,89,0.147563302,0.002575727,2.118,169,0.14758578,0,"Bckg47.jpg",95,38,105,3,1,1,97,95,87,36,143,95,"wagon1_tr.png",1,90,90,2.781,1,1.764,1,1.123
"Sub068_ToD_Online","OA","Night",1,"washingmachine1_tr.png",328,328,-0.078208548,0.12515984,5.196,169,-0.111384402,0.096824984,"Bckg85.jpg",341,34,17,1,1,1,8,341,282,53,158,341,"washingmachine1_tr.png",1,-49,311,3.696,1,1.698,2,1.168
"Sub068_ToD_Online","OA","Night",1,"watch1_tr.png",127,127,0.117867245,-0.08881934,3.354,169,-0.143803166,-0.033199577,"Bckg117.jpg",119,43,51,2,1,1,68,119,181,237,158,119,"watch1_tr.png",1,257,257,3.461,1,2.33,2,1.635
"Sub068_ToD_Online","OA","Night",1,"wheelchair1_tr.png",170,170,0.025628002,-0.14534362,5.785,169,0.090862879,-0.116299182,"Bckg80.jpg",171,52,78,2,1,1,75,171,180,294,263,171,"wheelchair1_tr.png",1,502,142,7.702,1,2.143,2,1.817
"Sub068_ToD_Online","OA","Night",1,"wisk1_tr.png",310,310,-0.113057267,0.094866311,5.353,169,-0.111384402,-0.096824984,"Bckg95.jpg",315,23,60,2,1,1,77,315,150,163,135,315,"wisk1_tr.png",1,229,229,3.911,1,1.883,1,1.149
"Sub069_ToD_Online","OA","Night",1,"apple1_tr.png",491,131,0.191534899,-0.166498748,6.6162,33,NA,NA,"Bckg81.jpg",114,62,79,2,1,1,42,114,347,32,264,114,"apple1_tr.png",1,32,32,0.8208,1,1.7714,2,0.9497
"Sub069_ToD_Online","OA","Night",1,"asparagus1_tr.png",278,278,-0.2513164,0.035320217,6.3347,33,NA,NA,"Bckg134.jpg",263,47,117,3,1,1,102,263,290,137,190,263,"asparagus1_tr.png",1,137,137,0.8356,1,1.2851,2,0.7862
"Sub069_ToD_Online","OA","Night",1,"bagel1_tr.png",231,231,-0.197228944,-0.15971285,3.5794,33,NA,NA,"Bckg43.jpg",246,20,6,1,1,1,35,246,243,284,250,246,"bagel1_tr.png",1,284,284,1.5853,1,1.1354,2,0.9995
"Sub069_ToD_Online","OA","Night",1,"bandaid1_tr.png",233,233,-0.202682695,-0.152732366,12.8829,33,NA,NA,"Bckg45.jpg",246,107,56,2,1,1,76,246,143,243,11,246,"bandaid1_tr.png",1,243,243,1.4688,1,1.1386,1,0.6357
"Sub069_ToD_Online","OA","Night",1,"basket1_tr.png",128,128,0.199986278,-0.156246405,3.2312,33,NA,NA,"Bckg24.jpg",110,8,103,3,1,1,98,110,14,332,96,110,"basket1_tr.png",1,332,332,0.7129,1,1.3286,1,0.9349
"Sub069_ToD_Online","OA","Night",1,"bed1_tr.png",220,220,-0.163130644,-0.194411531,6.7672,33,NA,NA,"Bckg77.jpg",245,120,10,1,1,1,12,245,138,143,160,245,"bed1_tr.png",1,143,143,5.6411,1,3.5475,2,3.093
"Sub069_ToD_Online","OA","Night",1,"bottleofwine1_tr.png",119,119,0.221966438,-0.123038006,5.8288,33,NA,NA,"Bckg29.jpg",126,71,7,1,1,1,9,126,55,131,270,126,"bottleofwine1_tr.png",1,131,131,1.0014,1,1.3676,1,0.7838
"Sub069_ToD_Online","OA","Night",1,"bow1_tr.png",189,189,-0.039700913,-0.2506617,5.5148,33,NA,NA,"Bckg54.jpg",172,67,27,1,1,1,17,172,311,5,258,172,"bow1_tr.png",1,5,5,3.2646,1,2.3297,1,2.0852
"Sub069_ToD_Online","OA","Night",1,"bowlingpin1_tr.png",293,293,-0.233611456,0.09916218,5.533,33,NA,NA,"Bckg34.jpg",301,48,65,2,1,1,49,301,219,51,324,301,"bowlingpin1_tr.png",1,51,51,1.3339,1,1.0998,2,0.823
"Sub069_ToD_Online","OA","Night",1,"bowls1_tr.png",436,76,0.246247694,0.061396446,5.2828,33,NA,NA,"Bckg103.jpg",76,79,82,3,1,1,94,76,238,207,139,76,"bowls1_tr.png",1,207,207,1.2862,1,1.4183,2,1.1171
"Sub069_ToD_Online","OA","Night",1,"christmasstocking1_tr.png",196,196,-0.069952965,-0.243954982,4.8496,33,NA,NA,"Bckg136.jpg",165,50,76,2,1,1,64,165,322,246,121,165,"christmasstocking1_tr.png",1,246,246,1.6517,1,1.7901,1,0.7186
"Sub069_ToD_Online","OA","Night",1,"coat1_tr.png",451,91,0.253747577,-0.00442918,6.6872,33,NA,NA,"Bckg108.jpg",94,102,66,2,1,1,62,94,309,13,198,94,"coat1_tr.png",1,13,13,0.666,1,2.0464,2,0.9226
"Sub069_ToD_Online","OA","Night",1,"coffeemug1_tr.png",315,315,-0.179453964,0.179453964,5.2835,33,NA,NA,"Bckg20.jpg",325,70,23,1,1,1,21,325,253,113,22,325,"coffeemug1_tr.png",1,113,113,1.4564,1,1.434,2,1.9352
"Sub069_ToD_Online","OA","Night",1,"coke1_tr.png",-45,315,-0.179453964,0.179453964,4.0331,33,NA,NA,"Bckg78.jpg",322,74,55,2,1,1,66,322,31,323,307,322,"coke1_tr.png",1,323,323,2.3383,1,3.9433,2,1.7542
"Sub069_ToD_Online","OA","Night",1,"cookie1_tr.png",210,210,-0.126893115,-0.219785322,6.2665,33,NA,NA,"Bckg1.jpg",196,109,64,2,1,1,57,196,142,307,242,196,"cookie1_tr.png",1,307,307,1.4456,1,1.0724,2,3.2183
"Sub069_ToD_Online","OA","Night",1,"crayon1_tr.png",268,268,-0.25363163,-0.008857012,2.6025,33,NA,NA,"Bckg87.jpg",267,33,116,3,1,1,96,267,220,22,283,267,"crayon1_tr.png",1,22,22,1.5575,1,1.087,1,1.1851
"Sub069_ToD_Online","OA","Night",1,"cucumber1_tr.png",446,86,0.253168019,0.017703232,4.3187,33,NA,NA,"Bckg92.jpg",82,87,105,3,1,1,115,82,286,332,303,82,"cucumber1_tr.png",1,332,332,2.6204,1,3.7594,2,1.9082
"Sub069_ToD_Online","OA","Night",1,"encyclopedia1_tr.png",271,271,-0.253747577,0.00442918,4.4827,33,NA,NA,"Bckg72.jpg",286,11,106,3,1,1,103,286,151,110,236,286,"encyclopedia1_tr.png",1,110,110,1.5851,1,0.9335,1,1.2164
"Sub069_ToD_Online","OA","Night",1,"goggle1_tr.png",29,29,0.123038006,0.221966438,4.3534,33,NA,NA,"Bckg120.jpg",25,96,104,3,1,1,113,25,157,292,131,25,"goggle1_tr.png",1,292,292,0.9341,1,1.5502,2,0.7505
"Sub069_ToD_Online","OA","Night",1,"granola1_tr.png",204,204,-0.103224159,-0.231845258,5.3849,33,NA,NA,"Bckg49.jpg",191,103,70,2,1,1,79,191,262,206,48,191,"granola1_tr.png",1,206,206,1.982,1,1.5962,1,1.0189
"Sub069_ToD_Online","OA","Night",1,"hairdryer1_tr.png",56,56,0.21039832,0.141915459,4.2176,33,NA,NA,"Bckg79.jpg",63,73,72,2,1,1,46,63,52,27,90,63,"hairdryer1_tr.png",1,27,27,3.3014,1,1.5354,1,0.7012
"Sub069_ToD_Online","OA","Night",1,"hammer1_tr.png",221,221,-0.166498748,-0.191534899,5.9686,33,NA,NA,"Bckg138.jpg",237,118,44,2,1,1,44,237,139,321,245,237,"hammer1_tr.png",1,321,321,1.6197,1,1.2913,2,0.8013
"Sub069_ToD_Online","OA","Night",1,"handsoap1_tr.png",446,86,0.253168019,0.017703232,3.0999,33,NA,NA,"Bckg73.jpg",74,57,81,3,1,1,108,74,352,41,5,74,"handsoap1_tr.png",1,41,41,0.6826,1,2.2526,1,0.9676
"Sub069_ToD_Online","OA","Night",1,"jellybeans1_tr.png",257,257,-0.247281705,-0.05708948,3.1853,33,NA,NA,"Bckg46.jpg",235,49,112,3,1,1,116,235,347,110,157,235,"jellybeans1_tr.png",1,110,110,0.4895,1,1.6706,2,0.7518
"Sub069_ToD_Online","OA","Night",1,"lei1_tr.png",44,44,0.176294729,0.182558536,7.4601,33,NA,NA,"Bckg119.jpg",49,5,34,1,1,1,28,49,174,32,226,49,"lei1_tr.png",1,32,32,0.6179,1,1.2361,1,0.5963
"Sub069_ToD_Online","OA","Night",1,"lemon1_tr.png",385,25,0.107254695,0.230008436,5.8807,33,NA,NA,"Bckg99.jpg",20,66,37,1,1,1,27,20,265,285,180,20,"lemon1_tr.png",1,285,285,2.1178,1,2.2813,1,1.519
"Sub069_ToD_Online","OA","Night",1,"lipstick1_tr.png",464,104,0.246247694,-0.061396446,7.5858,33,NA,NA,"Bckg22.jpg",106,22,43,2,1,1,60,106,284,129,228,106,"lipstick1_tr.png",1,129,129,2.0678,1,1.6342,1,0.8342
"Sub069_ToD_Online","OA","Night",1,"motorcycle1_tr.png",270,270,-0.25378623,-3.10798e-17,4.6795,33,NA,NA,"Bckg100.jpg",260,4,14,1,1,1,29,260,342,17,98,260,"motorcycle1_tr.png",1,17,17,4.7322,1,1.8192,1,1.7647
"Sub069_ToD_Online","OA","Night",1,"oven1_tr.png",477,117,0.226125187,-0.115216537,6.0518,33,NA,NA,"Bckg55.jpg",111,9,67,2,1,1,56,111,305,27,70,111,"oven1_tr.png",1,27,27,1.4661,1,1.2428,2,0.7888
"Sub069_ToD_Online","OA","Night",1,"pan1_tr.png",133,133,0.185607499,-0.173081793,2.9465,33,NA,NA,"Bckg58.jpg",133,116,113,3,1,1,100,133,89,30,229,133,"pan1_tr.png",1,30,30,1.0528,1,3.3351,2,0.9357
"Sub069_ToD_Online","OA","Night",1,"penguin1_tr.png",425,65,0.230008436,0.107254695,2.939,33,NA,NA,"Bckg114.jpg",71,7,86,3,1,1,90,71,333,350,66,71,"penguin1_tr.png",1,350,350,0.5179,1,0.9685,1,0.7843
"Sub069_ToD_Online","OA","Night",1,"pin1_tr.png",306,306,-0.205317373,0.149171803,3.2264,33,NA,NA,"Bckg59.jpg",300,82,101,3,1,1,85,300,260,88,40,300,"pin1_tr.png",1,88,88,0.9819,1,1.1132,2,0.6875
"Sub069_ToD_Online","OA","Night",1,"pizza1_tr.png",393,33,0.138221887,0.212843042,6.0505,33,NA,NA,"Bckg83.jpg",31,80,88,3,1,1,87,31,153,237,175,31,"pizza1_tr.png",1,237,237,1.431,1,1.1245,2,0.5569
"Sub069_ToD_Online","OA","Night",1,"podium1_tr.png",-3,357,-0.013282145,0.253438425,6.5911,33,NA,NA,"Bckg75.jpg",356,113,33,1,1,1,16,356,73,322,182,356,"podium1_tr.png",1,322,322,2.967,1,2.2811,2,1.621
"Sub069_ToD_Online","OA","Night",1,"potatochips1_tr.png",380,20,0.086800003,0.238481048,5.8803,33,NA,NA,"Bckg124.jpg",13,81,89,3,1,1,106,13,164,112,355,13,"potatochips1_tr.png",1,112,112,0.4329,1,1.0812,2,2.4909
"Sub069_ToD_Online","OA","Night",1,"present1_tr.png",187,187,-0.030928761,-0.251894546,5.7984,33,NA,NA,"Bckg121.jpg",184,46,41,2,1,1,67,184,45,118,188,184,"present1_tr.png",1,118,118,2.4339,1,1.6312,1,0.751
"Sub069_ToD_Online","OA","Night",1,"radish1_tr.png",213,213,-0.138221887,-0.212843042,8.6631,33,NA,NA,"Bckg112.jpg",221,14,12,1,1,1,1,221,203,64,59,221,"radish1_tr.png",1,64,64,1.6159,1,1.3609,2,1.0676
"Sub069_ToD_Online","OA","Night",1,"ricecooker1_tr.png",378,18,0.078424258,0.241365048,4.7359,33,NA,NA,"Bckg102.jpg",14,19,107,3,1,1,97,14,178,267,92,14,"ricecooker1_tr.png",1,267,267,0.4019,1,0.9855,2,0.8682
"Sub069_ToD_Online","OA","Night",1,"scarf1_tr.png",285,285,-0.245138674,0.06568471,6.5709,33,NA,NA,"Bckg51.jpg",276,59,24,1,1,1,38,276,231,56,236,276,"scarf1_tr.png",1,56,56,2.2506,1,1.7638,2,3.1017
"Sub069_ToD_Online","OA","Night",1,"scrabble1_tr.png",382,22,0.095069995,0.235306495,8.0175,33,NA,NA,"Bckg91.jpg",15,39,5,1,1,1,37,15,152,156,110,15,"scrabble1_tr.png",1,156,156,2.7025,1,1.4542,1,1.7506
"Sub069_ToD_Online","OA","Night",1,"silvertray1_tr.png",289,289,-0.239959595,0.082624715,6.8176,33,NA,NA,"Bckg64.jpg",288,6,58,2,1,1,48,288,241,343,248,288,"silvertray1_tr.png",1,343,343,0.9306,1,2.0423,1,1.5709
"Sub069_ToD_Online","OA","Night",1,"sink1_tr.png",183,183,-0.013282145,-0.253438425,5.4655,33,NA,NA,"Bckg32.jpg",178,112,48,2,1,1,68,178,267,137,336,178,"sink1_tr.png",1,137,137,3.1293,1,1.5302,1,1.368
"Sub069_ToD_Online","OA","Night",1,"sippycup1_tr.png",102,102,0.248240392,-0.052765124,6.2454,33,NA,NA,"Bckg105.jpg",107,106,11,1,1,1,40,107,24,15,204,107,"sippycup1_tr.png",1,15,15,1.7856,1,1.3329,1,0.6348
"Sub069_ToD_Online","OA","Night",1,"skippingrope1_tr.png",47,47,0.185607499,0.173081793,4.5618,33,NA,NA,"Bckg7.jpg",60,45,51,2,1,1,43,60,87,213,277,60,"skippingrope1_tr.png",1,213,213,1.1645,1,1.2257,1,1.719
"Sub069_ToD_Online","OA","Night",1,"slide1_tr.png",38,38,0.156246405,0.199986278,5.1015,33,NA,NA,"Bckg94.jpg",44,44,47,2,1,1,54,44,4,217,28,44,"slide1_tr.png",1,217,217,2.2158,1,4.0954,2,1.575
"Sub069_ToD_Online","OA","Night",1,"spoon1_tr.png",509,149,0.130709571,-0.217537258,6.8142,33,NA,NA,"Bckg67.jpg",161,10,57,2,1,1,72,161,301,195,183,161,"spoon1_tr.png",1,195,195,3.2321,1,1.5634,1,1.0193
"Sub069_ToD_Online","OA","Night",1,"steeringwheel1_tr.png",238,238,-0.215222929,-0.134486212,3.5557,33,NA,NA,"Bckg62.jpg",229,90,120,3,1,1,86,229,132,225,181,229,"steeringwheel1_tr.png",1,225,225,1.7518,1,1.6848,1,0.8676
"Sub069_ToD_Online","OA","Night",1,"streamer1_tr.png",-29,331,-0.123038006,0.221966438,5.0856,33,NA,NA,"Bckg4.jpg",338,35,84,3,1,1,110,338,69,290,195,338,"streamer1_tr.png",1,290,290,0.8842,1,1.2514,2,0.8856
"Sub069_ToD_Online","OA","Night",1,"telephonebooth1_tr.png",204,204,-0.103224159,-0.231845258,4.4676,33,NA,NA,"Bckg107.jpg",214,63,118,3,1,1,112,214,64,281,300,214,"telephonebooth1_tr.png",1,281,281,0.4501,1,0.9355,1,0.7344
"Sub069_ToD_Online","OA","Night",1,"toad1_tr.png",396,36,0.149171803,0.205317373,4.051,33,NA,NA,"Bckg65.jpg",25,27,96,3,1,1,120,25,278,24,220,25,"toad1_tr.png",1,24,24,1.7496,1,1.0493,1,0.8865
"Sub069_ToD_Online","OA","Night",1,"train1_tr.png",119,119,0.221966438,-0.123038006,6.701,33,NA,NA,"Bckg61.jpg",127,104,29,1,1,1,4,127,71,191,165,127,"train1_tr.png",1,191,191,1.719,1,1.7508,1,1.2517
"Sub069_ToD_Online","OA","Night",1,"trumpet1_tr.png",355,355,-0.022118927,0.252820497,5.7516,33,NA,NA,"Bckg130.jpg",355,58,53,2,1,1,50,355,313,133,32,355,"trumpet1_tr.png",1,133,133,1.5059,1,1.9971,2,1.6691
"Sub069_ToD_Online","OA","Night",1,"vacuum1_tr.png",467,107,0.242696979,-0.074199913,6.1857,33,NA,NA,"Bckg60.jpg",108,97,1,1,1,1,23,108,327,356,335,108,"vacuum1_tr.png",1,356,356,1.934,1,1.1366,2,1.3679
"Sub069_ToD_Online","OA","Night",1,"vegeplatter1_tr.png",240,240,-0.219785322,-0.126893115,3.8007,33,NA,NA,"Bckg70.jpg",246,30,95,3,1,1,83,246,122,321,75,246,"vegeplatter1_tr.png",1,321,321,0.5484,1,1.1966,2,0.7359
"Sub069_ToD_Online","OA","Night",1,"watch1_tr.png",129,129,0.197228944,-0.15971285,6.262,33,NA,NA,"Bckg117.jpg",119,43,9,1,1,1,32,119,181,237,158,119,"watch1_tr.png",1,237,237,2.3668,1,1.6351,1,1.2426
