"sub_id","AgeGroup","ToD_Condition","Date","block","absavg_learning","minavg_learning","outlier_Learning_Age"
"Sub075_ToD_Online","OA","Night","6/11/2024","2",4.94117647058824,-1.52941176470588,FALSE
"Sub075_ToD_Online","OA","Night","6/11/2024","3",4.52941176470588,0.176470588235294,FALSE
"Sub076_ToD_Online","OA","Night","6/11/2024","Overall",4.93023255813953,-0.697674418604651,FALSE
"Sub076_ToD_Online","OA","Night","6/11/2024","1",4.84615384615385,-0.538461538461538,FALSE
"Sub076_ToD_Online","OA","Night","6/11/2024","2",5.6875,-0.4375,FALSE
"Sub076_ToD_Online","OA","Night","6/11/2024","3",4.14285714285714,-1.14285714285714,FALSE
"Sub077_ToD_Online","OA","Night","6/11/2024","Overall",9.94285714285714,2.28571428571429,FALSE
"Sub077_ToD_Online","OA","Night","6/11/2024","1",10.875,3.375,FALSE
"Sub077_ToD_Online","OA","Night","6/11/2024","2",9.27272727272727,-0.727272727272727,FALSE
"Sub077_ToD_Online","OA","Night","6/11/2024","3",9.9375,3.8125,FALSE
"Sub078_ToD_Online","OA","Night","6/11/2024","Overall",6.44444444444444,0.185185185185185,FALSE
"Sub078_ToD_Online","OA","Night","6/11/2024","1",9,-0.411764705882353,FALSE
"Sub078_ToD_Online","OA","Night","6/11/2024","2",5.26315789473684,1.78947368421053,FALSE
"Sub078_ToD_Online","OA","Night","6/11/2024","3",5.27777777777778,-0.944444444444444,FALSE
"Sub079_ToD_Online","OA","Night","6/11/2024","Overall",5.61111111111111,-0.111111111111111,FALSE
"Sub079_ToD_Online","OA","Night","6/11/2024","1",5.38461538461539,-3.23076923076923,FALSE
"Sub079_ToD_Online","OA","Night","6/11/2024","2",6.15384615384615,1.23076923076923,FALSE
"Sub079_ToD_Online","OA","Night","6/11/2024","3",5.2,2.2,FALSE
"Sub080_ToD_Online","YA","Night","6/11/2024","Overall",4.82857142857143,1.8,FALSE
"Sub080_ToD_Online","YA","Night","6/11/2024","1",6.90909090909091,-0.363636363636364,FALSE
"Sub080_ToD_Online","YA","Night","6/11/2024","2",3.7,2.7,FALSE
"Sub080_ToD_Online","YA","Night","6/11/2024","3",4,2.85714285714286,FALSE
"Sub081_ToD_Online","YA","Night","6/11/2024","Overall",3.75471698113208,0.622641509433962,FALSE
"Sub081_ToD_Online","YA","Night","6/11/2024","1",3.94444444444444,-0.5,FALSE
"Sub081_ToD_Online","YA","Night","6/11/2024","2",2.875,0.75,FALSE
"Sub081_ToD_Online","YA","Night","6/11/2024","3",4.31578947368421,1.57894736842105,FALSE
"Sub082_ToD_Online","YA","Night","6/11/2024","Overall",9.61904761904762,0.238095238095238,FALSE
"Sub082_ToD_Online","YA","Night","6/11/2024","1",6.4375,1.0625,FALSE
"Sub082_ToD_Online","YA","Night","6/11/2024","2",6.66666666666667,4.16666666666667,FALSE
"Sub082_ToD_Online","YA","Night","6/11/2024","3",15.7857142857143,-4.07142857142857,FALSE
"Sub083_ToD_Online","YA","Night","6/11/2024","Overall",11.921568627451,-5.56862745098039,FALSE
"Sub083_ToD_Online","YA","Night","6/11/2024","1",6.47058823529412,-4.58823529411765,FALSE
"Sub083_ToD_Online","YA","Night","6/11/2024","2",21.5,-7.94444444444444,FALSE
"Sub083_ToD_Online","YA","Night","6/11/2024","3",6.9375,-3.9375,FALSE
"Sub084_ToD_Online","YA","Night","6/11/2024","Overall",7.38775510204082,-0.122448979591837,FALSE
"Sub084_ToD_Online","YA","Night","6/11/2024","1",8,-2.63157894736842,FALSE
"Sub084_ToD_Online","YA","Night","6/11/2024","2",7.26666666666667,1.4,FALSE
"Sub084_ToD_Online","YA","Night","6/11/2024","3",6.73333333333333,1.53333333333333,FALSE
"Sub085_ToD_Online","YA","Night","6/11/2024","Overall",6.62962962962963,-2.07407407407407,FALSE
"Sub085_ToD_Online","YA","Night","6/11/2024","1",6.5,-1.38888888888889,FALSE
"Sub085_ToD_Online","YA","Night","6/11/2024","2",10.0625,-4.9375,FALSE
"Sub085_ToD_Online","YA","Night","6/11/2024","3",4,-0.4,FALSE
"Sub086_ToD_Online","YA","Night","6/11/2024","Overall",6.97826086956522,-0.760869565217391,FALSE
"Sub086_ToD_Online","YA","Night","6/11/2024","1",6.52941176470588,-1.23529411764706,FALSE
"Sub086_ToD_Online","YA","Night","6/11/2024","2",7.66666666666667,0,FALSE
"Sub086_ToD_Online","YA","Night","6/11/2024","3",6.94117647058824,-0.823529411764706,FALSE
"Sub087_ToD_Online","YA","Morning","6/11/2024","Overall",4.58333333333333,0.305555555555556,FALSE
"Sub087_ToD_Online","YA","Morning","6/11/2024","1",3.90909090909091,-0.272727272727273,FALSE
"Sub087_ToD_Online","YA","Morning","6/11/2024","2",4.66666666666667,-1.55555555555556,FALSE
"Sub087_ToD_Online","YA","Morning","6/11/2024","3",5,1.75,FALSE
"Sub088_ToD_Online","YA","Morning","6/12/2024","Overall",16.84375,2.65625,FALSE
"Sub088_ToD_Online","YA","Morning","6/12/2024","1",31.1,-1.9,FALSE
"Sub088_ToD_Online","YA","Morning","6/12/2024","2",9.44444444444444,5.88888888888889,FALSE
"Sub088_ToD_Online","YA","Morning","6/12/2024","3",11,3.92307692307692,FALSE
"Sub089_ToD_Online","YA","Morning","6/13/2024","Overall",8.6078431372549,2.05882352941176,FALSE
"Sub089_ToD_Online","YA","Morning","6/13/2024","1",3.46666666666667,0.4,FALSE
"Sub089_ToD_Online","YA","Morning","6/13/2024","2",15.6,6.1,FALSE
"Sub089_ToD_Online","YA","Morning","6/13/2024","3",4.6875,-1.4375,FALSE
"Sub090_ToD_Online","OA","Morning","6/12/2024","Overall",7.875,-0.791666666666667,FALSE
"Sub090_ToD_Online","OA","Morning","6/12/2024","1",7.8,-0.8,FALSE
"Sub090_ToD_Online","OA","Morning","6/12/2024","2",5.5,-5.5,FALSE
"Sub090_ToD_Online","OA","Morning","6/12/2024","3",9.75,2.75,FALSE
"Sub091_ToD_Online","OA","Morning","6/12/2024","Overall",10.1219512195122,0.804878048780488,FALSE
"Sub091_ToD_Online","OA","Morning","6/12/2024","1",10.4666666666667,2.86666666666667,FALSE
"Sub091_ToD_Online","OA","Morning","6/12/2024","2",9.66666666666667,1.88888888888889,FALSE
"Sub091_ToD_Online","OA","Morning","6/12/2024","3",10.5,-5.5,FALSE
"Sub092_ToD_Online","YA","Morning","6/13/2024","Overall",10.2666666666667,-4.4,FALSE
"Sub092_ToD_Online","YA","Morning","6/13/2024","1",6.92857142857143,0.928571428571429,FALSE
"Sub092_ToD_Online","YA","Morning","6/13/2024","2",25,-20.1428571428571,FALSE
"Sub092_ToD_Online","YA","Morning","6/13/2024","3",4,-0.444444444444444,FALSE
