"sub_id","AgeGroup","ToD_Condition","Date","block","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age"
"Sub026_ToD_Online","YA","Night","25/10/24","1",5.27272727272727,2,FALSE,86.3636363636364,7.27272727272727,FALSE
"Sub026_ToD_Online","YA","Night","25/10/24","2",4.76923076923077,0.615384615384615,FALSE,61.4615384615385,14.3846153846154,FALSE
"Sub026_ToD_Online","YA","Night","25/10/24","3",4.11111111111111,-0.333333333333333,FALSE,71.8888888888889,-20.5555555555556,FALSE
"Sub026_ToD_Online","YA","Night","25/10/24","Overall",4.75757575757576,0.818181818181818,FALSE,72.6060606060606,2.48484848484848,FALSE
"Sub027_ToD_Online","YA","Morning","26/10/24","1",2.05555555555556,-0.388888888888889,FALSE,19,1.33333333333333,FALSE
"Sub027_ToD_Online","YA","Morning","26/10/24","2",4.375,-3.25,FALSE,9.625,-1.875,FALSE
"Sub027_ToD_Online","YA","Morning","26/10/24","3",2.25,0.0833333333333333,FALSE,17.9166666666667,-12.5833333333333,FALSE
"Sub027_ToD_Online","YA","Morning","26/10/24","Overall",2.91304347826087,-1.26086956521739,FALSE,15.4565217391304,-3.41304347826087,FALSE
"Sub028_ToD_Online","YA","Morning","26/10/34","1",6,-3.63636363636364,FALSE,54.9090909090909,-33.6363636363636,FALSE
"Sub028_ToD_Online","YA","Morning","26/10/34","2",7.92307692307692,-2.53846153846154,FALSE,57.5384615384615,33.0769230769231,FALSE
"Sub028_ToD_Online","YA","Morning","26/10/34","3",9.66666666666667,0.166666666666667,FALSE,89.9166666666667,-18.9166666666667,FALSE
"Sub028_ToD_Online","YA","Morning","26/10/34","Overall",7.91666666666667,-1.97222222222222,FALSE,67.5277777777778,-4.63888888888889,FALSE
"Sub029_ToD_Online","YA","Morning","26/10/24","1",9.41176470588235,0.470588235294118,FALSE,50.4705882352941,-9.64705882352941,FALSE
"Sub029_ToD_Online","YA","Morning","26/10/24","2",8.0625,-3.9375,FALSE,27.5,-4.25,FALSE
"Sub029_ToD_Online","YA","Morning","26/10/24","3",7,-2.2,FALSE,36.3,0.1,FALSE
"Sub029_ToD_Online","YA","Morning","26/10/24","Overall",8.34883720930233,-1.7906976744186,FALSE,38.6279069767442,-5.37209302325581,FALSE
"Sub030_ToD_Online","YA","Morning","27/10/24","1",19.4,-10.8,FALSE,96,-26.6,FALSE
"Sub030_ToD_Online","YA","Morning","27/10/24","2",12.8333333333333,-7.16666666666667,FALSE,107.583333333333,0.916666666666667,FALSE
"Sub030_ToD_Online","YA","Morning","27/10/24","3",8.81818181818182,1.18181818181818,FALSE,101.272727272727,12.9090909090909,FALSE
"Sub030_ToD_Online","YA","Morning","27/10/24","Overall",13.4848484848485,-5.48484848484848,FALSE,101.969696969697,-3.42424242424242,FALSE
"Sub031_ToD_Online","YA","Morning","27/10/24","1",4.13333333333333,1.33333333333333,FALSE,83.2,6.4,FALSE
"Sub031_ToD_Online","YA","Morning","27/10/24","2",7.375,5.375,FALSE,81.6875,-3.6875,FALSE
"Sub031_ToD_Online","YA","Morning","27/10/24","3",12.6875,5.3125,FALSE,94.6875,-71.0625,FALSE
"Sub031_ToD_Online","YA","Morning","27/10/24","Overall",8.14893617021277,4.06382978723404,FALSE,86.5957446808511,-23.4042553191489,FALSE
"Sub032_ToD_Online","YA","Morning","27/10/24","1",6.3,0.3,FALSE,61.2,13.8,FALSE
"Sub032_ToD_Online","YA","Morning","27/10/24","2",7.07692307692308,3.07692307692308,FALSE,78.0769230769231,-1.15384615384615,FALSE
"Sub032_ToD_Online","YA","Morning","27/10/24","3",6.41666666666667,-1.41666666666667,FALSE,79.75,-20.75,FALSE
"Sub032_ToD_Online","YA","Morning","27/10/24","Overall",6.62857142857143,0.742857142857143,FALSE,73.8285714285714,-3.6,FALSE
"Sub033_ToD_Online","YA","Morning","27/10/24","1",6.61538461538461,-3.23076923076923,FALSE,79.3846153846154,9.53846153846154,FALSE
"Sub033_ToD_Online","YA","Morning","27/10/24","2",5.64705882352941,-1.41176470588235,FALSE,51.6470588235294,-9.64705882352941,FALSE
"Sub033_ToD_Online","YA","Morning","27/10/24","3",6.5625,2.1875,FALSE,51.125,12.5,FALSE
"Sub033_ToD_Online","YA","Morning","27/10/24","Overall",6.23913043478261,-0.673913043478261,FALSE,59.304347826087,3.47826086956522,FALSE
"Sub034_ToD_Online","YA","Morning","27/10/24","1",5.10526315789474,2.26315789473684,FALSE,25.1052631578947,-3,FALSE
"Sub034_ToD_Online","YA","Morning","27/10/24","2",7.78947368421053,3.78947368421053,FALSE,21.4210526315789,-4.68421052631579,FALSE
"Sub034_ToD_Online","YA","Morning","27/10/24","3",6.1,1.4,FALSE,11,-1.6,FALSE
"Sub034_ToD_Online","YA","Morning","27/10/24","Overall",6.32758620689655,2.46551724137931,FALSE,19.0344827586207,-3.06896551724138,FALSE
"Sub035_ToD_Online","YA","Morning","27/10/24","1",11.0588235294118,-2.82352941176471,FALSE,21.7647058823529,-3.76470588235294,FALSE
"Sub035_ToD_Online","YA","Morning","27/10/24","2",12.6470588235294,0.294117647058824,FALSE,39.6470588235294,-17.7647058823529,FALSE
"Sub035_ToD_Online","YA","Morning","27/10/24","3",9,4.77777777777778,FALSE,34.1111111111111,-5.11111111111111,FALSE
