"sub_id","AgeGroup","ToD_Condition","collected_by","outlier_Recall_Age","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","outlier_Learning_Age","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_blockOverall","CorrectRecallNew_blockOverall","NewRecallOld_blockOverall"
"Sub018_ToD","OA","Night","Julia",FALSE,32.2916666666667,33.875,19.8125,43.1875,-6.54166666666667,0.125,4.1875,-23.9375,FALSE,7.4375,6.625,9.25,6.4375,-1.3125,-3.5,1.25,-1.6875,48,12,23,1
"Sub019_ToD","YA","Morning","Julia",FALSE,35.0535714285714,44.6875,22.4,40,4.16071428571429,24.3125,-3.2,-4.6,FALSE,7.10714285714286,6.1875,7.9,7.05,0.571428571428571,-1.5625,1.3,1.55,56,4,24,0
"Sub020_ToD","OA","Morning","Julia",FALSE,21.3529411764706,28.5,26.8125,8.64705882352941,-4.05882352941176,-11.8333333333333,4.3125,-3.70588235294118,FALSE,6.98039215686275,7.05555555555556,7.1875,6.70588235294118,-0.392156862745098,-2.94444444444444,-1.0625,2.94117647058824,51,9,23,1
"Sub021_ToD","YA","Night","Julia",FALSE,29.0175438596491,39.7368421052632,22.0555555555556,25.1,2.42105263157895,6.78947368421053,10.3888888888889,-8.9,FALSE,6.7719298245614,6.31578947368421,5.61111111111111,8.25,-2.7719298245614,-3.68421052631579,-0.611111111111111,-3.85,57,3,24,0
"Sub022_ToD","YA","Night","Julia",FALSE,26.5686274509804,34.6666666666667,15.4117647058824,29.3125,-11,-24.6666666666667,-8.11764705882353,1.3125,FALSE,4.74509803921569,5,3.35294117647059,5.9375,0,-0.555555555555556,1.35294117647059,-0.8125,51,9,23,1
"Sub023_ToD","YA","Night","Julia",FALSE,31.6666666666667,22.3333333333333,44.1875,27.3571428571429,-10.5111111111111,-1.26666666666667,-27.8125,-0.642857142857143,FALSE,5.86666666666667,5.8,6.1875,5.57142857142857,-1.06666666666667,-2.6,-1.0625,0.571428571428571,45,15,24,0
"Sub024_ToD","YA","Night","Julia",FALSE,36.0681818181818,47.9333333333333,25.5625,35.3076923076923,3.47727272727273,7.13333333333333,-8.8125,14.3846153846154,FALSE,5.88636363636364,3.53333333333333,6.0625,8.38461538461539,0.431818181818182,1.53333333333333,2.6875,-3.61538461538462,44,16,23,1
"Sub025_ToD","OA","Morning","Julia",FALSE,24.7708333333333,37.7692307692308,20.7058823529412,19.2222222222222,15.8958333333333,37.7692307692308,6,9.44444444444444,FALSE,4.02083333333333,3.23076923076923,4.64705882352941,4,-1.60416666666667,-1.07692307692308,-2.05882352941176,-1.55555555555556,48,12,24,0
"Sub026_ToD","YA","Morning","Julia",FALSE,44.9074074074074,25,59.1578947368421,50.0588235294118,11.1296296296296,18.6666666666667,10.5263157894737,3.82352941176471,FALSE,6.2037037037037,6.27777777777778,4.78947368421053,7.70588235294118,-1.2037037037037,0.277777777777778,-2.36842105263158,-1.47058823529412,54,6,23,1
"Sub027_ToD","OA","Night","Julia",FALSE,30.3035714285714,38.5789473684211,28.75,22.8823529411765,-7.375,-7.94736842105263,-2.45,-12.5294117647059,FALSE,6.33928571428571,7.52631578947368,5.6,5.88235294117647,-2.48214285714286,-3.21052631578947,-1.7,-2.58823529411765,56,4,24,0
