"participant","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age","block","CorrectRecallOld","ForgetRecallOld","CorrectRecallNew","NewRecallOld","AgeGroup","ToD_Condition","collected_by","z_CorrectRecallOld","z_ForgetRecallOld","z_CorrectRecallNew","z_NewRecallOld","Outlier_Block_CorrectRecallOld","Outlier_Block_ForgetRecallOld","Outlier_Block_CorrectRecallNew","Outlier_Block_NewRecallOld","Outlier_Block_Any","Chance_CorrectRecallOverall","HitRate","FalseAlarmRate","RecognitionScore","z_HitRate","z_FalseAlarmRate","z_RecognitionScore","HR_outlier","FA_outlier","Rec_outlier"
"Sub063_ToD",7.61904761904762,-2.57142857142857,FALSE,53.8095238095238,7.71428571428571,FALSE,"Overall",21,39,24,0,"YA","Night","Julia",-2.63640899604535,2.63640899604535,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.35,0,0.35,-2.63640899604535,-0.72334293998822,-2.23616599407693,FALSE,FALSE,FALSE
"Sub064_ToD",7.66666666666667,-0.777777777777778,FALSE,27.8,8.02222222222222,FALSE,"Overall",45,15,22,2,"OA","Night","Julia",-0.575413362665956,0.575413362665956,-0.834898386978848,0.834898386978847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,0.0833333333333333,0.666666666666667,-0.575413362665956,0.834898386978847,-0.802080361523751,FALSE,FALSE,FALSE
"Sub066_ToD",9.2,0.971428571428571,FALSE,96.9428571428571,-6.37142857142857,FALSE,"Overall",35,25,18,6,"YA","Night","Julia",-1.2052155410493,1.2052155410493,-3.45190238450075,3.45190238450075,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.583333333333333,0.25,0.333333333333333,-1.2052155410493,3.45190238450075,-2.33259074048819,FALSE,TRUE,FALSE
"Sub067_ToD",7.75,0.403846153846154,FALSE,20.1538461538462,8.76923076923077,FALSE,"Overall",52,8,24,0,"OA","Night","Julia",0.259094967167267,-0.259094967167268,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.866666666666667,0,0.866666666666667,0.259094967167268,-0.750351714879723,0.488129335297296,FALSE,FALSE,FALSE
"Sub068_ToD",3.53191489361702,1.70212765957447,FALSE,13.9787234042553,-0.659574468085106,FALSE,"Overall",47,13,23,1,"YA","Morning","Julia",0.021521706090166,-0.0215217060901661,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.783333333333333,0.0416666666666667,0.741666666666667,0.0215217060901662,-0.027468719240059,0.0298155465876928,FALSE,FALSE,FALSE
"Sub069_ToD",9.19607843137255,-2.33333333333333,FALSE,47.8627450980392,6.56862745098039,FALSE,"Overall",51,9,23,1,"OA","Night","Julia",0.139879491476807,-0.139879491476807,-0.0422733360495629,0.0422733360495619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.0416666666666667,0.808333333333333,0.139879491476807,0.0422733360495619,0.111818173724491,FALSE,FALSE,FALSE
"Sub070_ToD",4.37037037037037,-0.925925925925926,FALSE,31.9074074074074,-12.7222222222222,FALSE,"Overall",54,6,24,0,"YA","Morning","Julia",0.737118433588188,-0.737118433588188,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,0,0.9,0.737118433588189,-0.72334293998822,0.945850637494669,FALSE,FALSE,FALSE
"Sub071_ToD",10.2363636363636,2.81818181818182,FALSE,33.4909090909091,-6.07272727272727,FALSE,"Overall",55,5,24,0,"YA","Night","Julia",0.839346537516477,-0.839346537516477,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0,0.916666666666667,0.839346537516477,-0.72334293998822,1.04227538390593,FALSE,FALSE,FALSE
"Sub072_ToD",5.38461538461539,0.423076923076923,FALSE,36.8076923076923,-1.73076923076923,FALSE,"Overall",52,8,21,3,"OA","Morning","Julia",0.259094967167267,-0.259094967167268,-1.62752343790813,1.62752343790813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.866666666666667,0.125,0.741666666666667,0.259094967167268,1.62752343790813,-0.318251725215858,FALSE,FALSE,FALSE
"Sub075_ToD",5.7037037037037,0.518518518518518,FALSE,27.7222222222222,-0.0555555555555556,FALSE,"Overall",54,6,24,0,"OA","Night","Julia",0.497525918548188,-0.497525918548189,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,0,0.9,0.497525918548189,-0.750351714879723,0.70316428476747,FALSE,FALSE,FALSE
"Sub076_ToD",4.84905660377358,0.320754716981132,FALSE,56.9811320754717,-12.7924528301887,FALSE,"Overall",53,7,20,4,"YA","Night","Julia",0.634890329659899,-0.634890329659899,-2.06015394300442,2.06015394300442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.883333333333333,0.166666666666667,0.716666666666667,0.634890329659899,2.06015394300442,-0.114821573029198,FALSE,FALSE,FALSE
"Sub077_ToD",12.0363636363636,-1.27272727272727,FALSE,38.0545454545455,8.92727272727273,FALSE,"Overall",55,5,23,1,"OA","Morning","Julia",0.616741394238649,-0.616741394238649,-0.0422733360495629,0.0422733360495619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0.0416666666666667,0.875,0.616741394238649,0.0422733360495619,0.541888072664839,FALSE,FALSE,FALSE
"Sub078_ToD",5.12,1.96,FALSE,51.6,-12.36,FALSE,"Overall",50,10,23,1,"YA","Night","Julia",0.328206017875033,-0.328206017875033,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.833333333333333,0.0416666666666667,0.791666666666667,0.328206017875033,-0.027468719240059,0.319089785821475,FALSE,FALSE,FALSE
"Sub079_ToD",7.28,-1.16,FALSE,37.58,-4.14,FALSE,"Overall",50,10,24,0,"OA","Morning","Julia",0.0206640157863463,-0.0206640157863465,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.833333333333333,0,0.833333333333333,0.0206640157863469,-0.750351714879723,0.273094385827121,FALSE,FALSE,FALSE
"Sub080_ToD",9.01960784313725,0.274509803921569,FALSE,36.843137254902,-11,FALSE,"Overall",51,9,22,2,"OA","Night","Julia",0.139879491476807,-0.139879491476807,-0.834898386978848,0.834898386978847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.0833333333333333,0.766666666666667,0.139879491476807,0.834898386978847,-0.156975513113228,FALSE,FALSE,FALSE
"Sub081_ToD",6.83018867924528,-0.0754716981132075,FALSE,22.4339622641509,4.24528301886792,FALSE,"Overall",53,7,24,0,"OA","Night","Julia",0.378310442857728,-0.378310442857728,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.883333333333333,0,0.883333333333333,0.378310442857728,-0.750351714879723,0.595646810032383,FALSE,FALSE,FALSE
"Sub082_ToD",4.95,1.25,FALSE,33.875,18.975,FALSE,"Overall",40,20,24,0,"YA","Morning","Julia",-0.694075021407856,0.694075021407856,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.666666666666667,0,0.666666666666667,-0.694075021407856,-0.72334293998822,-0.404095812262981,FALSE,FALSE,FALSE
"Sub083_ToD",12.4107142857143,1.01785714285714,FALSE,27.5357142857143,-6.42857142857143,FALSE,"Overall",56,4,24,0,"OA","Morning","Julia",0.735956869929109,-0.73595686992911,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.933333333333333,0,0.933333333333333,0.73595686992911,-0.750351714879723,0.918199234237644,FALSE,FALSE,FALSE
"Sub084_ToD",3.64285714285714,0.642857142857143,FALSE,30.6428571428571,18.8571428571429,FALSE,"Overall",56,4,23,1,"YA","Morning","Julia",0.941574641444766,-0.941574641444766,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.933333333333333,0.0416666666666667,0.891666666666667,0.941574641444766,-0.027468719240059,0.897638264289039,FALSE,FALSE,FALSE
"Sub085_ToD",3.75,0.3,FALSE,34.6,-8.85,FALSE,"Overall",40,20,23,1,"YA","Morning","Julia",-0.694075021407856,0.694075021407856,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.666666666666667,0.0416666666666667,0.625,-0.694075021407856,-0.027468719240059,-0.645157678291132,FALSE,FALSE,FALSE
"Sub086_ToD",7.82,-0.1,FALSE,30.94,5.22,FALSE,"Overall",50,10,24,0,"YA","Morning","Julia",0.328206017875033,-0.328206017875033,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.833333333333333,0,0.833333333333333,0.328206017875033,-0.72334293998822,0.560151651849627,FALSE,FALSE,FALSE
"Sub087_ToD",7.30769230769231,-4,FALSE,36.6153846153846,-6.38461538461539,FALSE,"Overall",26,34,24,0,"YA","Morning","Julia",-2.1252684764039,2.1252684764039,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.433333333333333,0,0.433333333333333,-2.1252684764039,-0.72334293998822,-1.75404226202063,FALSE,FALSE,FALSE
"Sub088_ToD",4.74137931034483,0.362068965517241,FALSE,21.2758620689655,-2.89655172413793,FALSE,"Overall",58,2,23,1,"YA","Morning","Julia",1.14603084930134,-1.14603084930134,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.966666666666667,0.0416666666666667,0.925,1.14603084930134,-0.027468719240059,1.09048775711156,FALSE,FALSE,FALSE
"Sub089_ToD",9.98333333333333,-3.41666666666667,FALSE,8.7,-3.93333333333333,FALSE,"Overall",60,0,24,0,"OA","Morning","Julia",1.21281877269095,-1.21281877269095,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,1.21281877269095,-0.750351714879723,1.34826913317799,FALSE,FALSE,FALSE
"Sub090_ToD",8.22448979591837,-2.75510204081633,FALSE,46.9591836734694,15.1632653061224,FALSE,"Overall",49,11,24,0,"OA","Morning","Julia",-0.0985514599041142,0.098551459904114,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.816666666666667,0,0.816666666666667,-0.098551459904114,-0.750351714879723,0.165576911092034,FALSE,FALSE,FALSE
"Sub091_ToD",7.23636363636364,-0.0727272727272727,FALSE,39.9090909090909,22.8909090909091,FALSE,"Overall",55,5,23,1,"YA","Morning","Julia",0.839346537516477,-0.839346537516477,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0.0416666666666667,0.875,0.839346537516477,-0.027468719240059,0.801213517877778,FALSE,FALSE,FALSE
"Sub092_ToD",8.75925925925926,-2.61111111111111,FALSE,12.1481481481481,2.66666666666667,FALSE,"Overall",54,6,24,0,"OA","Night","Julia",0.497525918548188,-0.497525918548189,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,0,0.9,0.497525918548189,-0.750351714879723,0.70316428476747,FALSE,FALSE,FALSE
"Sub093_ToD",5.98214285714286,-0.160714285714286,FALSE,23.4821428571429,-6.375,FALSE,"Overall",56,4,24,0,"OA","Night","Julia",0.735956869929109,-0.73595686992911,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.933333333333333,0,0.933333333333333,0.73595686992911,-0.750351714879723,0.918199234237644,FALSE,FALSE,FALSE
"Sub094_ToD",4.74576271186441,0.23728813559322,FALSE,21.9491525423729,-11.135593220339,FALSE,"Overall",59,1,22,2,"YA","Night","Julia",1.24825895322963,-1.24825895322963,-0.668405501508101,0.668405501508102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.983333333333333,0.0833333333333333,0.9,1.24825895322963,0.668405501508102,0.945850637494669,FALSE,FALSE,FALSE
"Sub095_ToD",8.22222222222222,-2.22222222222222,FALSE,42.2222222222222,-9.48148148148148,FALSE,"Overall",27,33,24,0,"YA","Night","Julia",-2.02304037247561,2.02304037247561,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.45,0,0.45,-2.02304037247561,-0.72334293998822,-1.65761751560937,FALSE,FALSE,FALSE
"Sub096_ToD",7.27083333333333,0.604166666666667,FALSE,22.0833333333333,-1.125,FALSE,"Overall",48,12,23,1,"YA","Night","Julia",0.123749810018455,-0.123749810018455,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.0416666666666667,0.758333333333333,0.123749810018455,-0.027468719240059,0.126240292998954,FALSE,FALSE,FALSE
"Sub097_ToD",6.1875,1.72916666666667,FALSE,48.6875,-17.3125,FALSE,"Overall",48,12,18,6,"YA","Night","Julia",0.123749810018455,-0.123749810018455,-3.45190238450075,3.45190238450075,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.8,0.25,0.55,0.123749810018455,3.45190238450075,-1.07906903714181,FALSE,TRUE,FALSE
"Sub098_ToD",6.73333333333333,-1.06666666666667,FALSE,65.7666666666667,0.566666666666667,FALSE,"Overall",30,30,24,0,"YA","Night","Julia",-1.71635606069075,1.71635606069075,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,0,0.5,-1.71635606069074,-0.72334293998822,-1.36834327637559,FALSE,FALSE,FALSE
"Sub099_ToD",4.46428571428571,-0.785714285714286,FALSE,17.9107142857143,6.16071428571429,FALSE,"Overall",56,4,23,1,"OA","Night","Julia",0.735956869929109,-0.73595686992911,-0.0422733360495629,0.0422733360495619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.933333333333333,0.0416666666666667,0.891666666666667,0.73595686992911,0.0422733360495619,0.649405547399927,FALSE,FALSE,FALSE
"Sub100_ToD",6.13513513513514,-1.91891891891892,FALSE,45.6756756756757,-2.48648648648649,FALSE,"Overall",37,23,21,3,"OA","Night","Julia",-1.52913716818964,1.52913716818964,-1.62752343790813,1.62752343790813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.616666666666667,0.125,0.491666666666667,-1.52913716818964,1.62752343790813,-1.93101384624217,FALSE,FALSE,FALSE
"Sub101_ToD",7.3921568627451,-0.333333333333333,FALSE,24.2745098039216,3.76470588235294,FALSE,"Overall",51,9,24,0,"OA","Night","Julia",0.139879491476807,-0.139879491476807,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0,0.85,0.139879491476807,-0.750351714879723,0.380611860562208,FALSE,FALSE,FALSE
"Sub102_ToD",3.50909090909091,-0.127272727272727,FALSE,43.3818181818182,-9.74545454545455,FALSE,"Overall",55,5,22,2,"YA","Night","Julia",0.839346537516477,-0.839346537516477,-0.668405501508101,0.668405501508102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0.0833333333333333,0.833333333333333,0.839346537516477,0.668405501508102,0.560151651849626,FALSE,FALSE,FALSE
"Sub103_ToD",7.8,1.31111111111111,FALSE,60.6,6.15555555555556,FALSE,"Overall",45,15,24,0,"YA","Night","Julia",-0.182934501766412,0.182934501766412,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,0,0.75,-0.182934501766412,-0.72334293998822,0.078027919793323,FALSE,FALSE,FALSE
"Sub104_ToD",5.875,-0.25,FALSE,19.2291666666667,2.39583333333333,FALSE,"Overall",48,12,24,0,"OA","Night","Julia",-0.217766935594575,0.217766935594574,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0,0.8,-0.217766935594574,-0.750351714879723,0.0580594363569471,FALSE,FALSE,FALSE
"Sub105_ToD",4,0.117647058823529,FALSE,52.9411764705882,5.82352941176471,FALSE,"Overall",34,26,23,1,"YA","Morning","Julia",-1.30744364497759,1.30744364497759,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.566666666666667,0.0416666666666667,0.525,-1.30744364497759,-0.027468719240059,-1.2237061567587,FALSE,FALSE,FALSE
"Sub106_ToD",6.54385964912281,0.543859649122807,FALSE,41.0526315789474,-3.92982456140351,FALSE,"Overall",57,3,21,3,"YA","Morning","Julia",1.04380274537305,-1.04380274537305,-1.36427972225626,1.36427972225626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95,0.125,0.825,1.04380274537305,1.36427972225626,0.511939278643996,FALSE,FALSE,FALSE
"Sub107_ToD",3.69565217391304,0.217391304347826,FALSE,33.9130434782609,-2.17391304347826,FALSE,"Overall",46,14,24,0,"YA","Morning","Julia",-0.0807063978381229,0.0807063978381227,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.766666666666667,0,0.766666666666667,-0.0807063978381224,-0.72334293998822,0.174452666204584,FALSE,FALSE,FALSE
"Sub108_ToD",19.4545454545455,-2.43636363636364,FALSE,33.3090909090909,-10.0363636363636,FALSE,"Overall",55,5,23,1,"YA","Night","Julia",0.839346537516477,-0.839346537516477,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0.0416666666666667,0.875,0.839346537516477,-0.027468719240059,0.801213517877778,FALSE,FALSE,FALSE
"Sub109_ToD",9.88461538461539,-1.88461538461538,FALSE,63.5384615384615,9.69230769230769,FALSE,"Overall",26,34,24,0,"OA","Morning","Julia",-2.84050740078471,2.84050740078471,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.433333333333333,0,0.433333333333333,-2.84050740078471,-0.750351714879723,-2.30732500781497,FALSE,FALSE,FALSE
"Sub110_ToD",8.02040816326531,4.18367346938776,FALSE,25.6938775510204,-0.755102040816326,FALSE,"Overall",49,11,24,0,"OA","Morning","Julia",-0.0985514599041142,0.098551459904114,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.816666666666667,0,0.816666666666667,-0.098551459904114,-0.750351714879723,0.165576911092034,FALSE,FALSE,FALSE
"Sub111_ToD",7.1551724137931,-1.63793103448276,FALSE,11.7068965517241,2.22413793103448,FALSE,"Overall",58,2,24,0,"OA","Morning","Julia",0.97438782131003,-0.974387821310031,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.966666666666667,0,0.966666666666667,0.974387821310031,-0.750351714879723,1.13323418370782,FALSE,FALSE,FALSE
"Sub112_ToD",5.03636363636364,0.2,FALSE,7.6,-1.09090909090909,FALSE,"Overall",55,5,24,0,"OA","Morning","Julia",0.616741394238649,-0.616741394238649,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0,0.916666666666667,0.616741394238649,-0.750351714879723,0.810681759502557,FALSE,FALSE,FALSE
"Sub113_ToD",9.375,-0.0178571428571429,FALSE,38.8928571428571,3.53571428571429,FALSE,"Overall",56,4,24,0,"OA","Night","Julia",0.735956869929109,-0.73595686992911,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.933333333333333,0,0.933333333333333,0.73595686992911,-0.750351714879723,0.918199234237644,FALSE,FALSE,FALSE
"Sub114_ToD",6.38461538461539,0,FALSE,46.3076923076923,8.46153846153846,FALSE,"Overall",52,8,23,1,"YA","Night","Julia",0.53266222573161,-0.532662225731611,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.866666666666667,0.0416666666666667,0.825,0.532662225731611,-0.027468719240059,0.511939278643996,FALSE,FALSE,FALSE
"Sub115_ToD",8.85714285714286,-0.742857142857143,FALSE,52.5428571428571,-3.68571428571429,FALSE,"Overall",35,25,24,0,"YA","Morning","Julia",-1.2052155410493,1.2052155410493,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.583333333333333,0,0.583333333333333,-1.2052155410493,-0.72334293998822,-0.886219544319284,FALSE,FALSE,FALSE
"Sub116_ToD",8.1551724137931,-2.29310344827586,FALSE,13.3620689655172,-1.91379310344828,FALSE,"Overall",58,2,23,1,"OA","Morning","Julia",0.97438782131003,-0.974387821310031,-0.0422733360495629,0.0422733360495619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.966666666666667,0.0416666666666667,0.925,0.974387821310031,0.0422733360495619,0.864440496870101,FALSE,FALSE,FALSE
"Sub117_ToD",17.2380952380952,-6.23809523809524,FALSE,65.6904761904762,-14.6428571428571,FALSE,"Overall",42,18,23,1,"YA","Morning","Julia",-0.489618813551279,0.489618813551278,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0.0416666666666667,0.658333333333333,-0.489618813551279,-0.027468719240059,-0.452308185468611,FALSE,FALSE,FALSE
"Sub118_ToD",5.06666666666667,-0.4,FALSE,41.2222222222222,17.8,FALSE,"Overall",45,15,23,1,"YA","Morning","Julia",-0.182934501766412,0.182934501766412,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,0.0416666666666667,0.708333333333333,-0.182934501766412,-0.027468719240059,-0.163033946234829,FALSE,FALSE,FALSE
"Sub119_ToD",7.30188679245283,-0.924528301886792,FALSE,33.0566037735849,-11.4339622641509,FALSE,"Overall",53,7,23,1,"OA","Morning","Julia",0.378310442857728,-0.378310442857728,-0.0422733360495629,0.0422733360495619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.883333333333333,0.0416666666666667,0.841666666666667,0.378310442857728,0.0422733360495619,0.326853123194665,FALSE,FALSE,FALSE
"Sub120_ToD",6.48780487804878,-1.36585365853659,FALSE,37.6341463414634,6.60975609756098,FALSE,"Overall",41,19,21,3,"YA","Night","Julia",-0.591846917479567,0.591846917479567,-1.36427972225626,1.36427972225626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.683333333333333,0.125,0.558333333333333,-0.591846917479567,1.36427972225626,-1.03085666393617,FALSE,FALSE,FALSE
"Sub121_ToD",7,0.297297297297297,FALSE,44.1891891891892,-1.16216216216216,FALSE,"Overall",37,23,22,2,"OA","Night","Julia",-1.52913716818964,1.52913716818964,-0.834898386978848,0.834898386978847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.616666666666667,0.0833333333333333,0.533333333333333,-1.52913716818964,0.834898386978847,-1.66222015940445,FALSE,FALSE,FALSE
"Sub122_ToD",15.0454545454545,8.40909090909091,FALSE,89.7272727272727,-8.09090909090909,FALSE,"Overall",22,38,23,1,"YA","Night","Julia",-2.53418089211706,2.53418089211706,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.366666666666667,0.0416666666666667,0.325,-2.53418089211706,-0.027468719240059,-2.38080311369382,FALSE,FALSE,FALSE
"Sub123_ToD",6.27906976744186,1.02325581395349,FALSE,12.6511627906977,-0.465116279069767,FALSE,"Overall",43,17,24,0,"OA","Morning","Julia",-0.813844314046877,0.813844314046877,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.716666666666667,0,0.716666666666667,-0.813844314046877,-0.750351714879723,-0.479527937318489,FALSE,FALSE,FALSE
"Sub124_ToD",3.38333333333333,0.15,FALSE,21.7,0.1,FALSE,"Overall",60,0,24,0,"YA","Night","Julia",1.35048705715792,-1.35048705715792,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,1.35048705715792,-0.72334293998822,1.52439911596223,FALSE,FALSE,FALSE
"Sub125_ToD",5.06818181818182,-1.47727272727273,FALSE,48.6590909090909,-5.75,FALSE,"Overall",44,16,24,0,"YA","Night","Maheria",-0.285162605694701,0.2851626056947,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.733333333333333,0,0.733333333333333,-0.285162605694701,-0.72334293998822,-0.018396826617938,FALSE,FALSE,FALSE
"Sub126_ToD",5.61764705882353,-0.205882352941176,FALSE,74.0294117647059,-4.79411764705882,FALSE,"Overall",34,26,20,4,"OA","Morning","Maheria",-1.88678359526102,1.88678359526102,-2.42014848883742,2.42014848883742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.566666666666667,0.166666666666667,0.4,-1.88678359526102,2.42014848883742,-2.52235995728515,FALSE,FALSE,FALSE
"Sub127_ToD",10.6595744680851,2.61702127659574,FALSE,85.6382978723404,7.51063829787234,FALSE,"Overall",47,13,22,2,"OA","Morning","Maheria",-0.336982411285035,0.336982411285035,-0.834898386978848,0.834898386978847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.783333333333333,0.0833333333333333,0.7,-0.336982411285035,0.834898386978847,-0.587045412053577,FALSE,FALSE,FALSE
"Sub128_ToD",5.56,-0.44,FALSE,28,9.2,FALSE,"Overall",50,10,24,0,"YA","Morning","Maheria",0.328206017875033,-0.328206017875033,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.833333333333333,0,0.833333333333333,0.328206017875033,-0.72334293998822,0.560151651849627,FALSE,FALSE,FALSE
"Sub129_ToD",5.6875,1.1875,FALSE,44.4166666666667,-11.9583333333333,FALSE,"Overall",48,12,24,0,"OA","Night","Maheria",-0.217766935594575,0.217766935594574,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0,0.8,-0.217766935594574,-0.750351714879723,0.0580594363569471,FALSE,FALSE,FALSE
"Sub130_ToD",7.51063829787234,-0.0638297872340425,FALSE,27.0851063829787,5.59574468085106,FALSE,"Overall",47,13,24,0,"YA","Morning","Maheria",0.021521706090166,-0.0215217060901661,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.783333333333333,0,0.783333333333333,0.0215217060901662,-0.72334293998822,0.270877412615844,FALSE,FALSE,FALSE
"Sub131_ToD",4.16666666666667,1.64285714285714,FALSE,48.5714285714286,-5.61904761904762,FALSE,"Overall",42,18,24,0,"OA","Morning","Maheria",-0.933059789737338,0.933059789737338,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0,0.7,-0.933059789737338,-0.750351714879723,-0.587045412053577,FALSE,FALSE,FALSE
"Sub132_ToD",5.81818181818182,-2.27272727272727,FALSE,38.6818181818182,-19.3181818181818,FALSE,"Overall",44,16,21,3,"YA","Night","Maheria",-0.285162605694701,0.2851626056947,-1.36427972225626,1.36427972225626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.733333333333333,0.125,0.608333333333333,-0.285162605694701,1.36427972225626,-0.741582424702393,FALSE,FALSE,FALSE
"Sub133_ToD",8.69230769230769,-2.07692307692308,FALSE,38.0961538461538,13.0961538461538,FALSE,"Overall",52,8,23,1,"OA","Morning","Maheria",0.259094967167267,-0.259094967167268,-0.0422733360495629,0.0422733360495619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.866666666666667,0.0416666666666667,0.825,0.259094967167268,0.0422733360495619,0.219335648459578,FALSE,FALSE,FALSE
"Sub135_ToD",8.91111111111111,-0.333333333333333,FALSE,57.7777777777778,-14.8444444444444,FALSE,"Overall",45,15,24,0,"YA","Night","Maheria",-0.182934501766412,0.182934501766412,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,0,0.75,-0.182934501766412,-0.72334293998822,0.078027919793323,FALSE,FALSE,FALSE
